Order,SKU,Member,Delivery Date,Name
7599737,15668379,SWCOLWE,11/06/13,Other Vegetables
8142419,15669866,SSNRHCO,04/03/14,Other Dals
8065400,15669884,SSLZWEN,29/03/14,Whole Spices
8070166,7572252,SSZWOZH,30/03/14,Cooking Paste
8243363,15669859,SSZLNCH,22/01/14,Toor Dal
8195996,15669863,SWCOWRR,31/01/14,Moong Dal
8064480,15668375,SSRCENS,28/03/14,Root Vegetables
7862618,15669784,SWNNNES,02/07/12,Basmati Rice
8285456,34987566,SWLOLLS,10/01/14,Whole Spices
7560723,7572313,SSWWRHW,30/06/13,Namkeen
8192688,34989595,SSZLWLC,01/02/14,Raisins
7618684,7587495,SWOCCHL,10/05/13,Organic Dals & Pulses
8289460,15668379,SSWHNCO,12/01/14,Other Vegetables
8330753,15668477,SWLLWOS,25/11/13,Exotic Vegetables
7748353,92286348,SWNROCL,22/12/12,Salty Biscuits
7476772,15669764,SWCZZNN,29/07/13,Besan
8200309,15669823,SWOORON,02/02/14,Whole Spices
7448398,15669869,SWRNCSS,20/08/13,Moong Dal
8124751,34989501,SSNLSZE,25/03/14,Other Dals
8133653,7572311,SSERELN,01/03/14,Namkeen
8285181,15669988,SSLWWWH,09/01/14,Other Dals
8081235,15669861,SSWRLOE,03/04/14,Raw Peanuts
8145266,15669827,SWNRHWZ,06/03/14,Toor Dal
8321717,34992815,SWLOREE,25/12/13,Cookies
7525683,15670158,SWOCNOH,19/07/13,Organic F&V
8191841,92388173,SWLWCHH,26/02/14,Namkeen
8276533,7624792,SWHELSW,05/01/14,Ghee
8122275,7630967,SSSCOCW,24/03/14,Regular Pasta
7785531,15669864,SWOCLHE,11/11/12,Other Dals
7497374,15668381,SSWWZLW,10/08/13,Other Vegetables
8131723,15669817,SWNRNSO,01/03/14,Whole Spices
8061163,15669869,SWOEOHC,27/03/14,Moong Dal
8314193,15669972,SSWECLS,21/12/13,Cashews
7581908,15669988,SWCCRWW,31/05/13,Other Dals
7783137,15668465,SWOERZO,05/11/12,Root Vegetables
8179077,15669875,SSONEOS,22/02/14,Toor Dal
8084987,15669863,SSNOWOC,05/04/14,Moong Dal
8269393,15669821,SSSCNRE,02/01/14,Whole Spices
7476772,7580855,SWCZZNN,29/07/13,Other Oils
8269393,34992815,SSSCNRE,02/01/14,Cookies
7764086,15669767,SWLEWSE,13/01/13,Urad Dal
7370585,15668687,SWHRNRE,30/10/13,Root Vegetables
8282484,7624790,SSSCNCC,09/01/14,Ghee
7587814,15669872,SWCSEHL,03/06/13,Avalakki / Poha
8080218,15669872,SWCZELR,03/04/14,Avalakki / Poha
8075791,15669864,SWEHZZZ,02/04/14,Other Dals
8176873,92388181,SWHHREO,21/02/14,Healthy Snacks
8148898,15669869,SWOREWH,07/03/14,Moong Dal
8227029,7575499,SSZNOHH,13/01/14,Aluminium Foil & Cling Wrap
7656814,15669764,SWNSONN,16/04/13,Besan
8205178,93073679,SSWEZCZ,04/02/14,Namkeen
8074475,15669887,SWNRLOS,01/04/14,Maida
8262498,7572301,SWRHZSH,29/12/13,Namkeen
8169684,15669988,SWLCCWC,17/02/14,Other Dals
7515099,7547271,SWHLSNW,12/07/13,Liquid Soaps & Bars
8179947,15669817,SWOCELW,21/02/14,Whole Spices
8088038,15669872,SWLNZNC,06/04/14,Avalakki / Poha
8134798,15669875,SSSHLRH,02/03/14,Toor Dal
7793755,15668480,SWLWCLW,25/11/12,Bread
8094702,15669772,SSCRRRE,11/03/14,Other Dals
7469858,7628092,SSLRSWO,03/09/13,Basmati Rice
8083700,7547296,SWNSCOW,05/04/14,Liquid Soaps & Bars
7672439,15668416,SWLLNRL,26/02/13,Banana
8362837,7572858,SWLSCOZ,06/11/13,Other Pooja Needs
8130134,15668468,SWONECO,27/02/14,Beans
8123840,7599091,SSSZWOR,25/03/14,Namkeen
7431803,15669862,SSSNORC,19/09/13,Other Dals
8289766,34986328,SSLZROS,12/01/14,Toor Dal
8194178,7587673,SWOOLLE,30/01/14,Organic Dals & Pulses
8087273,15668375,SSCRSWO,06/04/14,Root Vegetables
7476772,15669763,SWCZZNN,29/07/13,Other Dals
8201626,15669827,SSNHNOE,03/02/14,Toor Dal
8143536,15669823,SSSZEOW,04/03/14,Whole Spices
7820348,15668416,SWLONLL,09/09/12,Banana
7602550,15670241,SWOSEOE,28/04/13,Organic F&V
8151550,15669835,SWECZOC,09/03/14,Raw Rice
7397516,15669870,SWLEOEC,07/10/13,Sooji & Rava
8287030,15669783,SWOHOZL,10/01/14,Sooji & Rava
8199996,15670267,SWRHNSN,02/02/14,Toor Dal
8154900,15669859,SSZSWHS,09/03/14,Toor Dal
8083081,15670253,SSNCWZO,04/04/14,Organic F&V
8331712,7627860,SSZWOEE,26/11/13,Sunflower Oils
8253846,15669815,SWECOEO,27/01/14,Jaggery
8179947,15668467,SWOCELW,21/02/14,Beans
8204185,15669872,SSRZHCC,04/02/14,Avalakki / Poha
7752825,7585037,SWNSSEW,30/12/12,Instant Noodles
7775378,15668379,SWOCEEH,23/10/12,Other Vegetables
8157592,15669870,SSZRWON,11/03/14,Sooji & Rava
7808939,15668472,SWNHESZ,07/08/12,Beans
8309697,15668455,SSWLNWS,17/12/13,Brinjals
8088678,7577678,SWCLLSO,06/04/14,Cream Biscuits
8104047,7624792,SWOZECO,16/03/14,Ghee
8091884,15669860,SSEHHWW,07/04/14,Moong Dal
8106887,15669963,SSSOOZC,17/03/14,Raisins
8289460,15669781,SSWHNCO,12/01/14,Rice Flour
8342609,15669886,SWLCOHC,01/12/13,Sooji & Rava
7671910,7580183,SWLLZEH,27/02/13,Health Drinks
7808939,15669878,SWNHESZ,07/08/12,Toor Dal
7760313,15670250,SWNHHOR,08/01/13,Organic F&V
8285456,29247044,SWLOLLS,10/01/14,Besan
8064972,15669771,SSORZCC,28/03/14,Maida
8125808,15669832,SWRHZOO,26/03/14,Sugar
8216673,15668381,SSRWWCE,09/02/14,Other Vegetables
8065445,15668477,SSHCESW,28/03/14,Exotic Vegetables
7406145,15669782,SWLSWLN,04/09/13,Raw Rice
8134370,15669791,SWOSCLN,03/03/14,Raw Rice
8269882,7580823,SWNHZNW,05/01/14,Sunflower Oils
7460826,15669998,SSWLWNZ,28/08/13,Other Dals
7742018,15670252,SWLRHRW,12/12/12,Organic F&V
8096305,15669818,SSNEHZR,12/03/14,Whole Spices
8163444,15669863,SSRCHSH,14/02/14,Moong Dal
7694372,7586502,SWLHHWS,21/03/13,Chips
8269882,15668478,SWNHZNW,05/01/14,Banana
8096786,15669799,SSLLLRR,13/03/14,Raisins
8230221,15669760,SSNLCOZ,15/01/14,Whole Spices
8081317,15669857,SWLZSNO,03/04/14,Raw Peanuts
8074536,15668381,SSEOLNO,02/04/14,Other Vegetables
7709440,15668689,SWOHCZL,24/01/13,Root Vegetables
8086954,15668458,SSOEZWZ,06/04/14,Brinjals
8133840,7582053,SWCZCSZ,01/03/14,Health Drinks
8085270,15668381,SSLEZWR,05/04/14,Other Vegetables
7703098,15670267,SWRENHO,16/01/13,Toor Dal
7775378,15669995,SWOCEEH,23/10/12,Other Dals
8081317,15669817,SWLZSNO,03/04/14,Whole Spices
8265392,15669785,SWCCSEN,30/12/13,Boiled Rice
7487417,34987566,SWNWHRL,04/08/13,Whole Spices
7448378,15669860,SWORWHW,20/08/13,Moong Dal
8157592,29247172,SSZRWON,11/03/14,Whole Spices
8108248,7587488,SSSELZZ,18/03/14,"Organic Salt,Sugar & Jaggery"
8226852,15669875,SWRCCCC,13/01/14,Toor Dal
7414189,7621686,SSSWOZW,09/09/13,Butter & Cream
7771245,15668378,SWNEWHL,14/10/12,Other Vegetables
7721190,15669835,SWOHCHL,09/02/13,Raw Rice
8137302,15669869,SSRRZSO,02/03/14,Moong Dal
8070166,15669773,SSZWOZH,30/03/14,Urad Dal
8089109,21408947,SSLNHHC,06/04/14,Other Rice Products
8089417,7547271,SWCCRWR,06/04/14,Liquid Soaps & Bars
7748353,15669778,SWNROCL,22/12/12,Other Dals
8106290,7572252,SWLCEZW,17/03/14,Cooking Paste
8065400,15668377,SSLZWEN,29/03/14,Root Vegetables
8149114,7571454,SSLLREN,07/03/14,Cream Biscuits
8191841,15669780,SWLWCHH,26/02/14,Sugar
8114312,15668458,SSOHCZO,21/03/14,Brinjals
8129915,15668468,SWEORLR,28/02/14,Beans
8084980,21408947,SSOOWNN,05/04/14,Other Rice Products
7821280,15669765,SWLLZCE,09/09/12,Urad Dal
7738863,15670196,SWOHOER,11/12/12,Organic F&V
7853559,15669875,SWLHSRS,29/05/12,Toor Dal
8081573,15668375,SWORNSW,04/04/14,Root Vegetables
7448378,15668465,SWORWHW,20/08/13,Root Vegetables
7742018,15668379,SWLRHRW,12/12/12,Other Vegetables
7765027,15668378,SWLEZRR,13/01/13,Other Vegetables
8192688,15668684,SSZLWLC,01/02/14,Beans
7605272,15669881,SWOZLCN,29/04/13,Sooji & Rava
8096786,34986113,SSLLLRR,13/03/14,Whole Spices
7587814,7580811,SWCSEHL,03/06/13,Sunflower Oils
8201012,15668469,SSLLWWZ,02/02/14,Beans
8083255,15670267,SSHHZRO,06/04/14,Toor Dal
8075506,92388173,SSRZHHN,01/04/14,Namkeen
7482551,7598777,SWHWNWL,02/08/13,Agarbatti
7626754,15669775,SWNZLOO,15/05/13,Sooji & Rava
8255466,15669879,SSWWZNR,28/01/14,Other Dals
8081317,15669778,SWLZSNO,03/04/14,Other Dals
7764985,15668541,SWOHWWN,12/01/13,Buns & Pavs
8095702,15669861,SWRLOEC,12/03/14,Raw Peanuts
8198721,15669880,SWCLHHO,02/02/14,Sooji & Rava
8212584,15669780,SWEHLLO,08/02/14,Sugar
8275185,15668688,SWCWSRR,05/01/14,Root Vegetables
8220172,15668453,SSLOZSC,10/02/14,Brinjals
7436171,15670009,SSSSZSE,21/09/13,Almonds
8061961,15668416,SSSCOOH,27/03/14,Banana
8120435,15669861,SWHRZSW,23/03/14,Raw Peanuts
8061961,15669772,SSSCOOH,27/03/14,Other Dals
8353991,34986129,SSNCRLW,07/12/13,Whole Spices
8142419,7587660,SSNRHCO,04/03/14,Organic Flours
8289766,15668465,SSLZROS,12/01/14,Root Vegetables
7559542,15668468,SWHEWCO,29/06/13,Beans
7397516,7624790,SWLEOEC,07/10/13,Ghee
8337624,15668470,SWREHHO,29/11/13,Beans
7765977,15669824,SWNNRHC,13/01/13,Raw Rice
8172528,15668460,SSZWSNR,17/02/14,Gourd & Cucumber
8206519,15668451,SWORZLW,05/02/14,Brinjals
8069214,15669817,SSNOZHH,30/03/14,Whole Spices
8061560,34987566,SSWLLSL,26/03/14,Whole Spices
7362980,15668378,SWEOLLO,26/10/13,Other Vegetables
8106290,15669988,SWLCEZW,17/03/14,Other Dals
8061159,15668468,SWHRRNR,26/03/14,Beans
8065395,15668473,SSZHLRN,28/03/14,Beans
8247161,15668458,SWONLWN,23/01/14,Brinjals
7798184,15669771,SWOSLLW,02/12/12,Maida
8126177,15669872,SWLZLWS,26/03/14,Avalakki / Poha
8153361,34986125,SWHEEOS,09/03/14,Whole Spices
7599737,15668688,SWCOLWE,11/06/13,Root Vegetables
8079383,15668379,SWNEHEC,03/04/14,Other Vegetables
8380659,15669817,SWENOEW,16/11/13,Whole Spices
7560723,92388173,SSWWRHW,30/06/13,Namkeen
7821280,15669780,SWLLZCE,09/09/12,Sugar
8156893,15668375,SSZZLOE,10/03/14,Root Vegetables
7377566,15669976,SWRHCCH,26/09/13,Almonds
7694372,92388173,SWLHHWS,21/03/13,Namkeen
7821280,15669824,SWLLZCE,09/09/12,Raw Rice
8081235,7580802,SSWRLOE,03/04/14,Sunflower Oils
7611197,7587673,SWOLLLE,05/05/13,Organic Dals & Pulses
8289377,15670251,SSRHCOW,12/01/14,Organic F&V
8200309,34986135,SWOORON,02/02/14,Whole Spices
8065395,15669786,SSZHLRN,28/03/14,Avalakki / Poha
7565166,15668469,SWLWHWC,02/07/13,Beans
8145266,15669775,SWNRHWZ,06/03/14,Sooji & Rava
8166910,15670241,SSZHCSO,15/02/14,Organic F&V
8131815,15669789,SSSWORL,01/03/14,Boiled Rice
8080057,15669861,SSCLSCL,03/04/14,Raw Peanuts
7708176,15669864,SWRNCEH,22/01/13,Other Dals
8075344,7569801,SWOSZOL,01/04/14,Namkeen
7341985,15669817,SWCCWNZ,13/10/13,Whole Spices
8333457,15668469,SSZRSZL,27/11/13,Beans
7830638,7601953,SWLSZWZ,02/10/12,Corn Snacks
8096305,15670267,SSNEHZR,12/03/14,Toor Dal
7480050,15668467,SWLSLOE,31/07/13,Beans
8100379,7572306,SSRRHLE,14/03/14,Snacky Nuts
7489019,15668460,SWESSEO,06/08/13,Gourd & Cucumber
8118745,15668458,SSZLLON,23/03/14,Brinjals
8142419,7587494,SSNRHCO,04/03/14,Organic Masalas & Spices
8070847,15669782,SWRNEHZ,30/03/14,Raw Rice
7436171,15669874,SSSSZSE,21/09/13,Avalakki / Poha
7592127,93141022,SWEENCL,08/06/13,Yogurt & Lassi
8226852,34987567,SWRCCCC,13/01/14,Whole Spices
7817216,15668468,SWNHNRN,03/09/12,Beans
8209386,15668381,SSCRSZS,05/02/14,Other Vegetables
8096786,7624788,SSLLLRR,13/03/14,Ghee
8385399,93141092,SSZHOER,18/11/13,Yogurt & Lassi
8321717,15669794,SWLOREE,25/12/13,Other Dry Fruits
8362837,15669878,SWLSCOZ,06/11/13,Toor Dal
7353545,15669832,SWHZENC,21/10/13,Sugar
7525683,15670250,SWOCNOH,19/07/13,Organic F&V
8063597,15668521,SSOWEOO,28/03/14,Bread
8330753,15669857,SWLLWOS,25/11/13,Raw Peanuts
8061163,7580823,SWOEOHC,27/03/14,Sunflower Oils
8152500,15669817,SSZWRWL,09/03/14,Whole Spices
8274447,15670241,SWNNSSH,04/01/14,Organic F&V
7397712,15669884,SSSZHZE,07/10/13,Whole Spices
8279743,15669884,SWCCLHS,07/01/14,Whole Spices
7863862,15668378,SWNESWN,03/07/12,Other Vegetables
8265392,15668462,SWCCSEN,30/12/13,Gourd & Cucumber
8080311,15669856,SSZCWCC,03/04/14,Sugar
8282341,15668685,SSRORNN,08/01/14,Beans
8247161,15669879,SWONLWN,23/01/14,Other Dals
8261883,15669832,SWENCOC,29/12/13,Sugar
7377566,34986125,SWRHCCH,26/09/13,Whole Spices
8190023,7630965,SSRHCRS,26/02/14,Regular Pasta
7431803,15669834,SSSNORC,19/09/13,Raw Rice
8116158,15669994,SSCSLSN,21/03/14,Other Dals
8246335,15669869,SSWOWLE,23/01/14,Moong Dal
8276422,7587672,SWEZEOZ,05/01/14,Organic Masalas & Spices
8081317,15669867,SWLZSNO,03/04/14,Other Dals
8265380,15668378,SSRWONW,30/12/13,Other Vegetables
7709440,15668379,SWOHCZL,24/01/13,Other Vegetables
7431323,15668470,SWOECRH,20/09/13,Beans
8061163,15669764,SWOEOHC,27/03/14,Besan
7604413,15669789,SWNOLEE,28/04/13,Boiled Rice
8104047,15669998,SWOZECO,16/03/14,Other Dals
8143429,15669872,SWNRSWS,05/03/14,Avalakki / Poha
8074820,15668468,SWCRWEH,04/04/14,Beans
8098117,15669760,SWNEWRZ,14/03/14,Whole Spices
8269031,7587667,SWRLHOS,02/01/14,Organic Dals & Pulses
8108886,7574197,SWLHONH,18/03/14,Vermicelli
8271902,15668378,SWRCNLO,04/01/14,Other Vegetables
8083432,15668378,SSLLLZC,04/04/14,Other Vegetables
8330753,15668458,SWLLWOS,25/11/13,Brinjals
8074820,15668465,SWCRWEH,04/04/14,Root Vegetables
8157592,15669760,SSZRWON,11/03/14,Whole Spices
8082175,15669789,SSSEWLS,04/04/14,Boiled Rice
8179077,15669760,SSONEOS,22/02/14,Whole Spices
8156893,15669880,SSZZLOE,10/03/14,Sooji & Rava
7582160,15669769,SWLSEEZ,31/05/13,Other Dals
7603462,15669866,SWLERHS,28/04/13,Other Dals
8284427,21409002,SSZLWOS,09/01/14,Moong Dal
8230221,15669856,SSNLCOZ,15/01/14,Sugar
8136539,15668378,SWLLHHC,02/03/14,Other Vegetables
8106715,15669988,SSNOSCZ,18/03/14,Other Dals
8061961,15668381,SSSCOOH,27/03/14,Other Vegetables
8108141,7587649,SSRCEWZ,19/03/14,Organic Rice & Rice Products
7565166,15668463,SWLWHWC,02/07/13,Gourd & Cucumber
8072719,15669872,SWNZOLC,31/03/14,Avalakki / Poha
8308098,15668685,SWCECRN,17/12/13,Beans
7480050,34987566,SWLSLOE,31/07/13,Whole Spices
8283998,15669824,SSLRELN,09/01/14,Raw Rice
8214422,15669866,SWHCOOW,07/02/14,Other Dals
7788834,7569801,SWOOZRS,18/11/12,Namkeen
8245100,7579698,SSCLWOR,22/01/14,Cream Biscuits
8099849,15669803,SSCEWZO,14/03/14,Cashews
7531263,15668465,SWEEZCC,22/07/13,Root Vegetables
7369894,15668416,SWLRWZO,30/10/13,Banana
7663653,15670251,SWNEOSH,22/04/13,Organic F&V
8148898,15668381,SWOREWH,07/03/14,Other Vegetables
7584632,15669969,SWLNECZ,03/06/13,Cashews
8083255,15668458,SSHHZRO,06/04/14,Brinjals
7497186,15669771,SWORWZH,10/08/13,Maida
7817216,15668520,SWNHNRN,03/09/12,Bread
7817216,15669772,SWNHNRN,03/09/12,Other Dals
7703098,7569802,SWRENHO,16/01/13,Namkeen
7812284,7575323,SWLLESL,21/08/12,Sanitary Pads
8104047,15669823,SWOZECO,16/03/14,Whole Spices
8213907,34986129,SSNZRZN,08/02/14,Whole Spices
8061163,15669821,SWOEOHC,27/03/14,Whole Spices
8304435,7570665,SWOZELS,15/12/13,Toothpaste
8089421,15669817,SSZEZHN,06/04/14,Whole Spices
8131723,15668462,SWNRNSO,01/03/14,Gourd & Cucumber
8316970,15668467,SWENWSO,22/12/13,Beans
8083432,15668478,SSLLLZC,04/04/14,Banana
7699855,15668467,SWOHOZR,27/03/13,Beans
8080311,7585573,SSZCWCC,03/04/14,Cakes
8192768,15668380,SSNWCSH,29/01/14,Other Vegetables
8321717,15669787,SWLOREE,25/12/13,Raw Rice
7551502,15668471,SWLNLLZ,24/06/13,Beans
7705323,15669772,SWNOCER,19/01/13,Other Dals
7441794,15668458,SSSZOON,17/08/13,Brinjals
8269031,7630965,SWRLHOS,02/01/14,Regular Pasta
8120360,15669821,SSHEECO,24/03/14,Whole Spices
7462903,15669863,SSSESRC,30/08/13,Moong Dal
8337624,15669859,SWREHHO,29/11/13,Toor Dal
7686733,15670270,SWOOLHC,12/03/13,Other Dals
8289377,15668471,SSRHCOW,12/01/14,Beans
8141498,15669883,SWLRHRL,04/03/14,Rice Flour
8070481,34986133,SSSWCLL,30/03/14,Whole Spices
8166910,15668377,SSZHCSO,15/02/14,Root Vegetables
8276422,7613349,SWEZEOZ,05/01/14,Honey
8333457,15668520,SSZRSZL,27/11/13,Bread
8213552,15669885,SWRHRHL,07/02/14,Moong Dal
7712484,15669832,SWRCHWS,29/01/13,Sugar
8073939,93176431,SSOSOEC,31/03/14,Namkeen
8127819,15669834,SWECRER,27/02/14,Raw Rice
8181093,15670267,SSRHSRW,22/02/14,Toor Dal
8218184,15669815,SWHLRZO,10/02/14,Jaggery
8141867,7572300,SSSLOHO,04/03/14,Namkeen
7347668,34989595,SSZZLEO,17/10/13,Raisins
8212584,15669965,SWEHLLO,08/02/14,Raisins
8270508,15669823,SWOCEOZ,02/01/14,Whole Spices
8124069,7580034,SSONROH,25/03/14,Ice Creams & Desserts
7370585,34987569,SWHRNRE,30/10/13,Powdered Spices
7775378,15668465,SWOCEEH,23/10/12,Root Vegetables
8084238,15670251,SSZZWOR,05/04/14,Organic F&V
8075791,92387970,SWEHZZZ,02/04/14,Namkeen
7820348,15669982,SWLONLL,09/09/12,Other Dry Fruits
8073815,15669870,SSSZCCN,31/03/14,Sooji & Rava
8084306,15670255,SWOCZER,04/04/14,Organic F&V
8099849,34986130,SSCEWZO,14/03/14,Whole Spices
8082957,15669775,SWNCOOR,04/04/14,Sooji & Rava
8255466,15669856,SSWWZNR,28/01/14,Sugar
8120159,15668460,SWLZRZH,23/03/14,Gourd & Cucumber
7862618,15669872,SWNNNES,02/07/12,Avalakki / Poha
7738863,15670252,SWOHOER,11/12/12,Organic F&V
7764318,15669786,SWNCZWO,12/01/13,Avalakki / Poha
8064356,15669860,SWHERHH,28/03/14,Moong Dal
8148898,15669777,SWOREWH,07/03/14,Urad Dal
8088678,15669878,SWCLLSO,06/04/14,Toor Dal
8170027,15668448,SWERWCW,16/02/14,Exotic Vegetables
7347668,15669887,SSZZLEO,17/10/13,Maida
8123840,7572300,SSSZWOR,25/03/14,Namkeen
8213552,15669832,SWRHRHL,07/02/14,Sugar
8226887,15669910,SSLZROW,13/01/14,Brinjals
8227029,15670010,SSZNOHH,13/01/14,Almonds
7809643,15669772,SWLHWZE,08/08/12,Other Dals
7439628,15670171,SSZZLHW,16/08/13,Organic F&V
8069214,15669763,SSNOZHH,30/03/14,Other Dals
8087495,93025752,SSCZRCZ,05/04/14,Cream Biscuits
7515099,15668449,SWHLSNW,12/07/13,Exotic Vegetables
8163444,7757971,SSRCHSH,14/02/14,Ghee
7795816,15668471,SWOOEZE,28/11/12,Beans
8131723,15668375,SWNRNSO,01/03/14,Root Vegetables
7729749,15668451,SWEECSW,17/02/13,Brinjals
7416338,15669994,SWEOHHL,09/09/13,Other Dals
7748353,15668454,SWNROCL,22/12/12,Brinjals
8075791,7735760,SWEHZZZ,02/04/14,Namkeen
8348918,15669961,SSSSONE,04/12/13,Other Dry Fruits
8114869,15668451,SSRZESC,21/03/14,Brinjals
8353991,34986126,SSNCRLW,07/12/13,Whole Spices
8352895,15669860,SSRSRSO,06/12/13,Moong Dal
8106238,15669970,SSWOOZW,17/03/14,Cashews
7450162,15668595,SWOZZCZ,22/08/13,Exotic Vegetables
8061163,15669880,SWOEOHC,27/03/14,Sooji & Rava
7443402,15669782,SWOSSZE,17/08/13,Raw Rice
8344473,15668467,SWHCCEO,02/12/13,Beans
7448398,15669872,SWRNCSS,20/08/13,Avalakki / Poha
7738863,15668462,SWOHOER,11/12/12,Gourd & Cucumber
8145266,15668453,SWNRHWZ,06/03/14,Brinjals
7552991,15668381,SWOLZSC,24/06/13,Other Vegetables
8065400,15668379,SSLZWEN,29/03/14,Other Vegetables
8308098,15668457,SWCECRN,17/12/13,Brinjals
8066070,21409129,SSCZESH,30/03/14,Whole Grains
8073815,15669762,SSSZCCN,31/03/14,Urad Dal
8226188,15668463,SWRCEHH,13/01/14,Gourd & Cucumber
7714867,15669856,SWLRERH,01/02/13,Sugar
8279511,34987566,SWNHHRL,06/01/14,Whole Spices
8106887,15668520,SSSOOZC,17/03/14,Bread
7771136,7637309,SWOCNOC,14/10/12,Mosquito Repellent
8220172,7624788,SSLOZSC,10/02/14,Ghee
8288927,7580802,SSWHOZZ,11/01/14,Sunflower Oils
8353591,7582057,SSSNZHO,06/12/13,Health Drinks
8269031,15668688,SWRLHOS,02/01/14,Root Vegetables
8322799,15669885,SWOCNCN,25/12/13,Moong Dal
7497186,15669857,SWORWZH,10/08/13,Raw Peanuts
8152823,15669861,SWEONLR,09/03/14,Raw Peanuts
7813835,15669866,SWNLOLC,23/08/12,Other Dals
8110925,7689353,SSSREHN,19/03/14,Ground Coffee
8133840,15669789,SWCZCSZ,01/03/14,Boiled Rice
7633637,15668688,SWERHHR,20/05/13,Root Vegetables
7347668,15669804,SSZZLEO,17/10/13,Cashews
7682167,15669782,SWOSHSO,09/03/13,Raw Rice
7808939,15669776,SWNHESZ,07/08/12,Other Dals
8079315,15668466,SSSHNNH,02/04/14,Root Vegetables
8159383,7585573,SWHONHO,13/02/14,Cakes
8166326,15668453,SSLRHNL,15/02/14,Brinjals
7583327,15668462,SWOCOEN,31/05/13,Gourd & Cucumber
8077922,15669884,SWNNRHE,02/04/14,Whole Spices
7481636,7561510,SWCRRLL,01/08/13,Namkeen
8102389,15669884,SSCZSEE,15/03/14,Whole Spices
8085297,15669789,SSCSLWN,05/04/14,Boiled Rice
8286457,15669780,SSSNLOO,10/01/14,Sugar
8230221,15669880,SSNLCOZ,15/01/14,Sooji & Rava
8082957,15669776,SWNCOOR,04/04/14,Other Dals
7552098,15668381,SWLRCRW,24/06/13,Other Vegetables
8261883,15669880,SWENCOC,29/12/13,Sooji & Rava
8071554,15669825,SSCESNS,01/04/14,Boiled Rice
8192783,34986128,SSNZEHL,29/01/14,Whole Spices
7462903,15669983,SSSESRC,30/08/13,Other Dry Fruits
8315583,15669782,SSZRRWR,21/12/13,Raw Rice
7729749,15668465,SWEECSW,17/02/13,Root Vegetables
8065502,7653522,SWHOORR,29/03/14,Namkeen
8156983,15669993,SWONCSR,10/03/14,Other Dals
8241466,15668460,SWCLCLW,21/01/14,Gourd & Cucumber
7703517,15669870,SWNNNNE,17/01/13,Sooji & Rava
8098117,15669774,SWNEWRZ,14/03/14,Urad Dal
8227204,15668465,SWNSEHW,14/01/14,Root Vegetables
8223433,15668480,SSZNOWR,11/02/14,Bread
8108886,15669816,SWLHONH,18/03/14,Other Dals
8066070,15669817,SSCZESH,30/03/14,Whole Spices
7760313,15669764,SWNHHOR,08/01/13,Besan
7347668,15668381,SSZZLEO,17/10/13,Other Vegetables
8099217,15669880,SSRLORR,14/03/14,Sooji & Rava
8338252,21408952,SSZSNZN,29/11/13,Whole Spices
8076187,15668462,SSRHNHL,01/04/14,Gourd & Cucumber
7830364,15669878,SWNECLZ,05/10/12,Toor Dal
7416338,15669782,SWEOHHL,09/09/13,Raw Rice
7496586,15668457,SWOEWRH,10/08/13,Brinjals
8132311,15669760,SSRLWLN,28/02/14,Whole Spices
8101071,34990370,SSEHLRW,15/03/14,Salty Biscuits
8353591,15668416,SSSNZHO,06/12/13,Banana
8309697,15669781,SSWLNWS,17/12/13,Rice Flour
7686461,15669863,SWLOHSN,13/03/13,Moong Dal
8087273,15668471,SSCRSWO,06/04/14,Beans
8331712,34987565,SSZWOEE,26/11/13,Powdered Spices
8116158,15669767,SSCSLSN,21/03/14,Urad Dal
8065445,15668594,SSHCESW,28/03/14,Exotic Vegetables
8065270,15669775,SSRNLNN,28/03/14,Sooji & Rava
7742018,15668468,SWLRHRW,12/12/12,Beans
8064972,15669760,SSORZCC,28/03/14,Whole Spices
7764318,15668685,SWNCZWO,12/01/13,Beans
8079383,15668416,SWNEHEC,03/04/14,Banana
8136393,34987110,SSWWNCH,02/03/14,Curd
7341985,15669823,SWCCWNZ,13/10/13,Whole Spices
8269483,7579697,SSNERHE,02/01/14,Cream Biscuits
8138170,15669773,SWEWHLO,04/03/14,Urad Dal
8106715,15669958,SSNOSCZ,18/03/14,Other Dry Fruits
8204185,7580818,SSRZHCC,04/02/14,Sunflower Oils
8130134,15668471,SWONECO,27/02/14,Beans
8342609,15670267,SWLCOHC,01/12/13,Toor Dal
8198721,15669790,SWCLHHO,02/02/14,Other Rice Products
8087273,15669866,SSCRSWO,06/04/14,Other Dals
8344473,7572300,SWHCCEO,02/12/13,Namkeen
7654205,15669789,SWRHNWW,13/04/13,Boiled Rice
7825117,15669866,SWLHCLH,17/09/12,Other Dals
8105118,15669872,SWHCZNL,17/03/14,Avalakki / Poha
8141158,34990774,SWOCCOL,04/03/14,Eggs
8218184,7572432,SWHLRZO,10/02/14,Cooking Paste
7527581,15668455,SWCCOLE,20/07/13,Brinjals
7441794,15668460,SSSZOON,17/08/13,Gourd & Cucumber
7440894,15669861,SSWZHRR,16/08/13,Raw Peanuts
7862826,15669767,SWLOELR,29/06/12,Urad Dal
8246331,15668449,SWHLESR,24/01/14,Exotic Vegetables
7762269,7586315,SWLLWNL,10/01/13,Snacky Nuts
8280275,15669789,SSNOEEZ,07/01/14,Boiled Rice
8352430,15668451,SWCEWOZ,06/12/13,Brinjals
